comment_id,user_name,text_raw,source,like_counts,created_at
124,Silvia_Hou81,我真求求了，离吧！你有没有想过你如果没有选择他你会过什么样的人生啊？我可以很肯定地告诉你，绝对比现在过得好。他能给你的物质条件你通过自己努力也不会差的。你知道你自己在浪姐里多么光彩夺目吗？世界很大，你很优秀。那个男的只爱他自己。不要再浪费自己的人生了。,浙江,7,24-10-25 02:04
125,红泥小火炉WLM,你有教养，尊重他，不看他手机，但他缺乏教养啊，只会觉得你软弱可欺，一直拿捏你忽悠你。几十天的节目不可能改变一个人，回到现实还会那副德性，若真心想离就没离不掉的婚！,上海,10,24-10-24 11:31
126,内娱心动少年,快离！,北京,7,24-10-21 13:53
127,迷茫的sunsun,你一定要离婚啊,广东,3,24-10-21 01:11
128,繁星流眼泪,加油，离婚吧,江苏,8,24-10-20 17:59
129,幻昼721,活出你想活的样子吧，别再被PUA了,广东,8,24-10-20 17:59
130,头上有犄角呀巴扎嘿,离婚吧 窒息,江苏,9,24-10-20 00:33
131,树莓派小金最甜啦_,求你了姐 分了吧,重庆,6,24-11-2 20:12
132,G_Family_S,姐姐 独美吧,山东,2,24-10-21 20:08
133,D董叁岁,姐你脾气太好了,广东,7,24-10-18 22:41
139,是枝hapz,离婚离婚 必须离婚,湖南,3,24-10-24 23:58
140,孤独依月,多多爱自己，你值得更好的,北京,7,24-10-24 21:50
141,Hitomi_允允子,对不起姐姐，浪姐的时候黑你了你是好人，值得更好的,新疆,3,24-10-22 15:19
142,G木兰,杨子要是没钱，就离哇！谁家也不缺祖宗？喜欢你的人可多了，现在开始不晚,内蒙古,3,24-10-21 15:26
143,汉南洞脸赞路人,听劝 离了吧,北京,10,24-10-20 15:24
144,克Li斯毛,离吧姐,黑龙江,6,24-10-19 19:42
145,米莱小姐Milai,一期一劝啊……醒醒吧！变成藏品？一是假货多，二是价格水分多，三是交易难…你还同意？不如咱们及时止损？要求他折现分一半给你先？你要手里有自己的钱啊……宝宝！现在开始赚的钱不能再让他保管了呀！,上海,10,24-11-2 11:37
146,若如初见_初心,他离了你毫无影响，甚至可以不考虑孩子。所以他不尊重你。你还对他不舍留恋他什么呢？？？人终究是要长大的，《是心理上的成长》，学会不再依赖别人《心理上的依赖》。。完成自我觉醒和自我成长，变成更好的自己！向内求，不要向外求，不向他人索取。现在纠正错误还不晚，人生可以有新的活法。。,黑龙江,1,24-11-2 00:45
147,内娱心动少年,怎么又不离了,北京,1,24-11-1 14:04
148,心里有星星nl,就是观察员说的，你现在的状态就像温水煮青蛙，他在慢慢消耗你的能量，看了这个节目真的觉得他太可怕了，觉得你太能隐忍了，20岁你不懂，你都40了应该有自己的独立人格和一套价值体系，什么是对什么是错底线是什么心里应该清楚的，老登就是太了解你了，知道怎么拿捏你，还1.18回归家庭，太荒唐了！,浙江,7,24-10-25 23:08
149,抓住一缕思念,不要被Pua哪怕他不要孩子你就自己带，都那么大了，就花点钱呗，孩子不全是你的软肋，只要迈出第一步，其他的都好解决，让他随便闹，只要离得彻底，必须彻底，不给对方藕断丝连的机会。,辽宁,5,24-10-24 07:38
150,k9186,看不下去了，赶紧离吧！你很优秀，一定能扛得住,浙江,11,24-10-19 23:32
151,汉南洞脸赞路人,离了吧,北京,6,24-10-19 23:03
152,暗恋是朵曼陀罗,姐啊，赶快离婚吧,河南,6,24-10-19 15:49
153,豆-儿_豆,赶紧离婚吧，真难顶这男的…,广东,7,24-10-18 18:31
154,停止掉发,如果不是演的，离婚吧,江苏,4,24-10-18 11:35
155,2067cb,姐，你真白长了一张精明的脸，心疼,河南,4,24-10-17 22:48
157,love二老猫,上个节目就知道傻笑，个人资产都没有也都不知道，对方完全看不到你的价值，你的价值只有商业的，你图啥？图他当初帮你付违约金，白活，看了节目真的觉得你是傻白甜？不可思议，看看嘉宾们的表情和态度吧,中国台湾,4,24-11-2 13:43
158,Love茉莉hu,你老公把钱都转走了，你要离婚真的是净身出户了，天呐,浙江,8,24-11-1 15:10
159,有只小小的桃子,姐姐，你知道什么是pua吗,河北,7,24-11-1 13:00
160,小秦冒險記,我看不懂你了,广东,3,24-10-25 11:04
161,努力学力小阳,姐劝你早点离，真的不值得，杨子是节目四季以来我最讨厌的人，，，，节目播出两期，没看出他对你的一丁点爱，真想冲进屏幕打他,重庆,3,24-10-25 00:40
162,melody_Khalil,离婚吧姐姐你真的值得拥有一个更美好的人生,江苏,2,24-10-22 00:43
163,小糟糕啊,姐，离了吧，去过自己的人生。,山东,4,24-10-21 18:44
164,迷茫的sunsun,我把所有劝你离婚的，都点赞了,广东,3,24-10-21 01:12
165,内娱心动少年,坚强点,北京,5,24-10-20 15:10
166,暖小主1111,姐，你要相信自己，你是最棒的,湖南,5,24-10-19 14:51
167,Elyingr,姐姐，加油，能看得出你的决心一定要更爱自己，新的生活会更好的,湖北,4,24-10-19 13:51
168,小Z-小丫小小周,你真的很漂亮，希望你可以多听听内心自己的声音，勇敢的做出决定，这样的另外一半看着真的好窒息。,广东,5,24-10-19 11:52
169,穿上白纱裙的小妩媚,心疼你，女人 离婚。,四川,11,24-10-18 22:40
170,这个少女有点秃,姐，你的情绪是真的稳定，也太修养了，求你独美,福建,4,24-10-18 04:02
172,elemmm,综艺只能看出来你爱他，看不到他爱你,江苏,2,24-11-2 20:58
173,清酒微凉007,姐姐呀你这么漂亮这么好看，你在想什么呀？怎么就被杨紫那个混蛋。灌迷魂汤就灌成这个样子呢？真的我看你有种就是有一种憋屈感，就看你和杨紫的婚姻有一种无力感和憋屈感，为什么你就不能反抗一下呢？为什么你一定要和他在一起，你清醒清醒吧，他就是pua你呀这种人要不得呀，可怕死了，他连孩子都不要,重庆,2,24-11-2 18:04
174,Alisonwang07,离谱 个人财产不知道 你是高知家庭里的 优秀女儿 你何必,北京,4,24-11-1 22:02
175,高溪蔓在奋斗,遇到这样一个人，已经困了17年了，要飞出去了姐姐,浙江,3,24-11-1 14:44
176,小余菜奈,别心疼了 人家心甘情愿 耍的就是吃瓜群众,安徽,5,24-10-24 18:45
177,内娱心动少年,怎么又不离了？,北京,5,24-10-24 17:11
178,季恋,姐姐离婚吧,陕西,2,24-10-22 19:01
179,小螺号嘀嘀嘀吹呀,不说别的，这么多年了，姐姐还是这么美，很久没在荧幕上看到姐姐，出现在再见爱人里，依然被姐姐的美貌打动,湖南,3,24-10-21 17:13
180,蓟明钦2014__,宠孩子惯孩子就是还害孩子，你黄圣依眼里只有安鳞没有乖巧懂事聪明伶俐的安迪就是你最大的败笔。至于婚姻你们也是各取所求罢了。老公可以不要孩子是自己的,河北,2,24-10-21 13:00
