comment_id,user_name,text_raw,source,like_counts,created_at
23,好运禾禾子,真无语了。回答个问题永远不能回答到点，哔哩吧啦讲那么多，你以为你谁啊？搞个霸总人设真以为自己啥都对,浙江,229,24-10-18 14:19
24,一米阳光是几度,祖国统一，势不可挡,山东,140,24-10-14 14:06
25,橙子味的酸,祖国统一，势不可挡,安徽,110,24-10-14 14:03
26,Nuyoah_day,祖国统一，势不可挡,湖北,112,24-10-14 14:22
27,白雲的頭發,窮得只剩下錢的人，還將病態思維強加於別人身上，古代的中式恐怖都比不過你…,中国香港,168,24-10-19 00:33
28,lnnercirkkkkkle,只有一个中国！🇨🇳,浙江,99,24-10-14 14:19
29,快乐的吕小品,你配不上美女姐姐，作为丈夫不称职作为爸爸不称职,吉林,171,24-10-18 01:41
30,苏怪怪i,别人说城门楼子，你说胯骨轴子,北京,152,24-10-18 11:36
31,肠粉麻辣烫榴莲派呀,你没事儿吧 你只爱自己 既不爱妻子也不爱自己的孩子 既虚伪又自私,广东,181,24-10-18 17:01
32,你说啥是啥啥啥啥啥,你可太奇葩了，黄圣依上辈子做错了啥这辈子遇见你，你除了可能有点钱，别的真是要啥没啥，要风度没风度，要情商没情商，要担当没担当,北京,153,24-10-19 21:56
33,搁浅的鱿鱿鱼,在你身上算是见识到了物种多样性。,江西,124,24-10-19 07:14
34,小临川熊,台湾自古就是中国领土，只有一个中国！,广东,78,24-10-14 15:12
35,是只汽水喵呀,你在说什么呀，根本没有意识到自己的问题，真的好窒息呀，纯纯的大男子主义。恶心,贵州,116,24-10-18 12:40
36,沉香菌,哪来的资格说媳妇这那的，你对孩子上心吗？这么飘要出事的母亲老了管不动了说话前先尊重再叭叭，好脾气好性格都给外人朋友了，家里媳妇孩子欠你的啊？就看不惯你这样的男人，是你身在福中不知福，记住忍让你不说话保持沉默默默看你装看你叭叭的是有大智慧的。现在看不清等老了看清就晚了。,内蒙古,108,24-10-19 20:55
37,Z_TtDd,我就是来看看有没有人来骂你,山东,116,24-10-19 15:59
38,豆本豆1101,为了骂你才来关注的！你是大家都讨厌的那种类型，最讨厌的！,浙江,108,24-10-18 14:21
39,一把_牙刷,怎么能有你这么油腻又讨厌的老男人啊 我是黄圣依我早就打着飞的逃了,云南,95,24-10-17 23:35
40,一个李漫漫,你真颠，认为别人的付出都是理所应当?那你怎么不去付出，幽默,内蒙古,85,24-10-18 13:54
41,名侦探潘潘,看到那么多人骂你我就放心了,湖南,90,24-10-20 18:29
42,逆小天0307,有一种不能跳进屏幕里扇你的无奈感啊,宁夏,96,24-10-20 20:42
43,嘛玩意儿儿儿儿儿,讲真，没有黄圣依谁知道你是谁啊还“过年了”,云南,78,24-10-18 19:49
44,一个很懒的宝宝,你们三适合一起上个节目《三足鼎立》,天津,80,24-10-20 16:29
45,Crystals_Yo,故宫研究院藏传佛教文物研究所特聘研究员。这个title 笑死人的 很符合爹味,安徽,86,24-10-19 17:58
46,张新成翻翻我,就是回答问题牛头不对马嘴避重就轻顾左右而言他 人家问东你说西 明明全是自己的问题一顿巧舌如簧就可以挑起对立 再来一顿爹味说教 真无语了,广东,65,24-10-19 02:54
47,一拳干倒三,你真的逆天以前dy直播的就说话不照顾老婆 评论都有人说你了 还是如此真是够可以的 放过黄圣依吧,浙江,76,24-10-18 22:53
48,且逐岚,做人还能失败成你这个样子，大开眼界😅,安徽,68,24-10-24 21:23
49,羊驼在努力,只要你一说话，全国人民都在发笑,贵州,86,24-10-25 19:14
50,小凌鸭8,杨子给人的感觉就是一个自我为中心 大男子主义强，甚至很幼稚的中年人,广东,73,24-10-18 05:35
51,DFcczzy,放过黄圣依吧，把她还给电影,广东,54,24-10-18 20:00
52,Chii_U,大哥 我特意关注就是实在看不下去了！ 你怎么就能这么自大！ 你别嚯嚯你老婆了！,上海,52,24-10-19 21:59
53,OnlyParchayoung,他哪来的3000w粉丝的？好奇怪啊,江西,39,24-10-18 19:23
54,贝壳wind,建议看心理医生,河北,66,24-10-19 12:22
55,东方青瓜whd,一个人骂你，不一定是你的问题，全部人骂你，那一定是你的问题。真想冲进屏幕抽你一巴掌，怎么会有你这种男人？,重庆,39,24-10-18 22:41
56,七七_WISH,看看郭晶晶老公，看看奚梦瑶老公，人家哪个不比你有钱，不比你帅，不比你有文化，不比你绅士，不比你体贴，不比你爱老婆，不比你照顾老婆的感受，不比你爱孩子。。。鲜明的对比。。。,河南,51,24-10-23 07:07
57,Tynnliyoo,这个地球上有钱人这么多，怎么会有你这么奇葩的，还直播，谁要去你直播间啊,四川,43,24-10-20 15:23
58,一把_牙刷,看完下集 我已经想帮黄圣依报警了 大哥求你放过黄圣依吧 坚定的离吧 她值得更好的,云南,54,24-10-18 00:36
59,会发财的野心月,老婆没了可以再找 朋友没了那是真的没了,浙江,53,24-10-19 14:54
60,若如初见_初心,你看看奚梦瑶老公，陈乔恩老公，是怎么对自己老婆的？同样豪门，人家不比你有钱有风度有情商有共情能力懂尊重老婆。。为什么人家能获得网友的赞赏。,黑龙江,37,24-10-20 01:42
61,白雨田l,父母都陪伴孩子怎么会精神分裂呢？杨总这是什么逻辑？,辽宁,35,24-10-19 03:58
62,风中凌乱月,只有一个中国,山东,34,24-10-14 14:10
63,本宫是钱姑姑,你先管好自己的小家吧！对老婆尊重些。少些窒息的PUA,上海,36,24-10-19 00:55
